"fdc_id","food_code","wweia_category_code","start_date","end_date"
"2342477","27550425","3730","2019-01-01","2020-12-31"
"2342478","27550510","3730","2019-01-01","2020-12-31"
"2342479","27550720","3730","2019-01-01","2020-12-31"
"2342480","27550730","3730","2019-01-01","2020-12-31"
"2342481","27550735","3730","2019-01-01","2020-12-31"
"2342482","27550737","3730","2019-01-01","2020-12-31"
"2342483","27550755","3730","2019-01-01","2020-12-31"
"2342484","27550800","3730","2019-01-01","2020-12-31"
"2342485","27560130","3740","2019-01-01","2020-12-31"
"2342486","27560140","3740","2019-01-01","2020-12-31"
"2342487","27560150","3740","2019-01-01","2020-12-31"
"2342488","27560160","3740","2019-01-01","2020-12-31"
"2342489","27560300","3703","2019-01-01","2020-12-31"
"2342490","27560350","3703","2019-01-01","2020-12-31"
"2342491","27560520","3740","2019-01-01","2020-12-31"
"2342492","27560530","3740","2019-01-01","2020-12-31"
"2342493","27560540","3740","2019-01-01","2020-12-31"
"2342494","27560550","3740","2019-01-01","2020-12-31"
"2342495","27560610","3740","2019-01-01","2020-12-31"
"2342496","27560620","3740","2019-01-01","2020-12-31"
"2342497","27560630","3740","2019-01-01","2020-12-31"
"2342498","27560710","3703","2019-01-01","2020-12-31"
"2342499","27560715","3740","2019-01-01","2020-12-31"
"2342500","27560920","3740","2019-01-01","2020-12-31"
"2342501","27564000","3703","2019-01-01","2020-12-31"
"2342502","27564001","3703","2019-01-01","2020-12-31"
"2342503","27564010","3703","2019-01-01","2020-12-31"
"2342504","27564020","3703","2019-01-01","2020-12-31"
"2342505","27564060","3703","2019-01-01","2020-12-31"
"2342506","27564061","3703","2019-01-01","2020-12-31"
"2342507","27564070","3703","2019-01-01","2020-12-31"
"2342508","27564080","3703","2019-01-01","2020-12-31"
"2342509","27564180","3703","2019-01-01","2020-12-31"
"2342510","27564181","3703","2019-01-01","2020-12-31"
"2342511","27564190","3703","2019-01-01","2020-12-31"
"2342512","27564200","3703","2019-01-01","2020-12-31"
"2342513","27564240","3703","2019-01-01","2020-12-31"
"2342514","27564241","3703","2019-01-01","2020-12-31"
"2342515","27564250","3703","2019-01-01","2020-12-31"
"2342516","27564260","3703","2019-01-01","2020-12-31"
"2342517","27564300","3703","2019-01-01","2020-12-31"
"2342518","27564301","3703","2019-01-01","2020-12-31"
"2342519","27564310","3703","2019-01-01","2020-12-31"
"2342520","27564320","3703","2019-01-01","2020-12-31"
"2342521","27564420","3703","2019-01-01","2020-12-31"
"2342522","27564430","3703","2019-01-01","2020-12-31"
"2342523","27564440","3703","2019-01-01","2020-12-31"
"2342524","27564441","3703","2019-01-01","2020-12-31"
"2342525","27564450","3703","2019-01-01","2020-12-31"
"2342526","27564460","3703","2019-01-01","2020-12-31"
"2342527","27580010","3740","2019-01-01","2020-12-31"
"2342528","27580020","3740","2019-01-01","2020-12-31"
"2342529","27580030","3740","2019-01-01","2020-12-31"
"2342530","27580040","3740","2019-01-01","2020-12-31"
"2342531","27580050","3740","2019-01-01","2020-12-31"
"2342532","27580060","3740","2019-01-01","2020-12-31"
"2342533","27580070","3740","2019-01-01","2020-12-31"
"2342534","27580110","3740","2019-01-01","2020-12-31"
"2342535","27580120","3740","2019-01-01","2020-12-31"
"2342536","27580130","3740","2019-01-01","2020-12-31"
"2342537","27580140","3740","2019-01-01","2020-12-31"
"2342538","27580150","3740","2019-01-01","2020-12-31"
"2342539","27580160","3740","2019-01-01","2020-12-31"
"2342540","28101000","3002","2019-01-01","2020-12-31"
"2342541","28110000","3002","2019-01-01","2020-12-31"
"2342542","28110150","3002","2019-01-01","2020-12-31"
"2342543","28110300","3002","2019-01-01","2020-12-31"
"2342544","28110310","3002","2019-01-01","2020-12-31"
"2342545","28110330","3002","2019-01-01","2020-12-31"
"2342546","28110380","3002","2019-01-01","2020-12-31"
"2342547","28110510","3002","2019-01-01","2020-12-31"
"2342548","28110660","3002","2019-01-01","2020-12-31"
"2342549","28113140","3002","2019-01-01","2020-12-31"
"2342550","28140100","3004","2019-01-01","2020-12-31"
"2342551","28140710","3004","2019-01-01","2020-12-31"
"2342552","28140720","3004","2019-01-01","2020-12-31"
"2342553","28141010","3004","2019-01-01","2020-12-31"
"2342554","28141201","3404","2019-01-01","2020-12-31"
"2342555","28141250","3004","2019-01-01","2020-12-31"
"2342556","28141650","3004","2019-01-01","2020-12-31"
"2342557","28143020","3004","2019-01-01","2020-12-31"
"2342558","28143080","3004","2019-01-01","2020-12-31"
"2342559","28143150","3004","2019-01-01","2020-12-31"
"2342560","28143200","3404","2019-01-01","2020-12-31"
"2342561","28144100","3004","2019-01-01","2020-12-31"
"2342562","28145110","3004","2019-01-01","2020-12-31"
"2342563","28145210","3004","2019-01-01","2020-12-31"
"2342564","28150510","3006","2019-01-01","2020-12-31"
"2342565","28154010","3006","2019-01-01","2020-12-31"
"2342566","28160300","3002","2019-01-01","2020-12-31"
"2342567","28160310","3002","2019-01-01","2020-12-31"
"2342568","28310110","3802","2019-01-01","2020-12-31"
"2342569","28310150","3802","2019-01-01","2020-12-31"
"2342570","28310170","3802","2019-01-01","2020-12-31"
"2342571","28310230","3802","2019-01-01","2020-12-31"
"2342572","28310330","3802","2019-01-01","2020-12-31"
"2342573","28311010","3802","2019-01-01","2020-12-31"
"2342574","28311020","3802","2019-01-01","2020-12-31"
"2342575","28315050","3802","2019-01-01","2020-12-31"
"2342576","28315140","3802","2019-01-01","2020-12-31"
"2342577","28315150","3802","2019-01-01","2020-12-31"
"2342578","28315160","3802","2019-01-01","2020-12-31"
"2342579","28320160","3802","2019-01-01","2020-12-31"
"2342580","28320300","3802","2019-01-01","2020-12-31"
"2342581","28340110","3802","2019-01-01","2020-12-31"
"2342582","28340120","3802","2019-01-01","2020-12-31"
"2342583","28340180","3802","2019-01-01","2020-12-31"
"2342584","28340310","3802","2019-01-01","2020-12-31"
"2342585","28340510","3802","2019-01-01","2020-12-31"
"2342586","28340550","3802","2019-01-01","2020-12-31"
"2342587","28340580","3802","2019-01-01","2020-12-31"
"2342588","28340590","3802","2019-01-01","2020-12-31"
"2342589","28340600","3802","2019-01-01","2020-12-31"
"2342590","28340610","3802","2019-01-01","2020-12-31"
"2342591","28340630","3802","2019-01-01","2020-12-31"
"2342592","28340640","3802","2019-01-01","2020-12-31"
"2342593","28340660","3802","2019-01-01","2020-12-31"
"2342594","28340670","3802","2019-01-01","2020-12-31"
"2342595","28340680","3802","2019-01-01","2020-12-31"
"2342596","28340750","3802","2019-01-01","2020-12-31"
"2342597","28340800","3802","2019-01-01","2020-12-31"
"2342598","28345110","3802","2019-01-01","2020-12-31"
"2342599","28345120","3802","2019-01-01","2020-12-31"
"2342600","28350050","3802","2019-01-01","2020-12-31"
"2342601","28350210","3802","2019-01-01","2020-12-31"
"2342602","28350220","3802","2019-01-01","2020-12-31"
"2342603","28351110","3802","2019-01-01","2020-12-31"
"2342604","28351160","3802","2019-01-01","2020-12-31"
"2342605","28355110","3802","2019-01-01","2020-12-31"
"2342606","28355120","3802","2019-01-01","2020-12-31"
"2342607","28355130","3802","2019-01-01","2020-12-31"
"2342608","28355140","3802","2019-01-01","2020-12-31"
"2342609","28355250","3802","2019-01-01","2020-12-31"
"2342610","28355260","3006","2019-01-01","2020-12-31"
"2342611","28355410","3802","2019-01-01","2020-12-31"
"2342612","28355420","3802","2019-01-01","2020-12-31"
"2342613","28355440","3006","2019-01-01","2020-12-31"
"2342614","28355450","3802","2019-01-01","2020-12-31"
"2342615","28355460","3802","2019-01-01","2020-12-31"
"2342616","28355470","3802","2019-01-01","2020-12-31"
"2342617","28355480","3802","2019-01-01","2020-12-31"
"2342618","28360100","3802","2019-01-01","2020-12-31"
"2342619","28500000","8412","2019-01-01","2020-12-31"
"2342620","28500040","8412","2019-01-01","2020-12-31"
"2342621","28501010","8412","2019-01-01","2020-12-31"
"2342622","28501110","8412","2019-01-01","2020-12-31"
"2342623","28520000","8412","2019-01-01","2020-12-31"
"2342624","28520010","8412","2019-01-01","2020-12-31"
"2342625","28520100","8404","2019-01-01","2020-12-31"
"2342626","28522000","8412","2019-01-01","2020-12-31"
"2342627","31101010","2502","2019-01-01","2020-12-31"
"2342628","31102000","2502","2019-01-01","2020-12-31"
"2342629","31103010","2502","2019-01-01","2020-12-31"
"2342630","31105005","2502","2019-01-01","2020-12-31"
"2342631","31105010","2502","2019-01-01","2020-12-31"
"2342632","31105020","2502","2019-01-01","2020-12-31"
"2342633","31105030","2502","2019-01-01","2020-12-31"
"2342634","31105040","2502","2019-01-01","2020-12-31"
"2342635","31105060","2502","2019-01-01","2020-12-31"
"2342636","31105080","2502","2019-01-01","2020-12-31"
"2342637","31105085","2502","2019-01-01","2020-12-31"
"2342638","31105090","2502","2019-01-01","2020-12-31"
"2342639","31106000","2502","2019-01-01","2020-12-31"
"2342640","31106010","2502","2019-01-01","2020-12-31"
"2342641","31106020","2502","2019-01-01","2020-12-31"
"2342642","31107000","2502","2019-01-01","2020-12-31"
"2342643","31108010","2502","2019-01-01","2020-12-31"
"2342644","31108100","2502","2019-01-01","2020-12-31"
"2342645","31108110","2502","2019-01-01","2020-12-31"
"2342646","31108120","2502","2019-01-01","2020-12-31"
"2342647","31110010","2502","2019-01-01","2020-12-31"
"2342648","31111000","2502","2019-01-01","2020-12-31"
"2342649","31111010","2502","2019-01-01","2020-12-31"
"2342650","31111020","2502","2019-01-01","2020-12-31"
"2342651","31201000","2502","2019-01-01","2020-12-31"
"2342652","31202000","2502","2019-01-01","2020-12-31"
"2342653","31203000","2502","2019-01-01","2020-12-31"
"2342654","32101000","2502","2019-01-01","2020-12-31"
"2342655","32101500","2502","2019-01-01","2020-12-31"
"2342656","32102000","2502","2019-01-01","2020-12-31"
"2342657","32103000","2502","2019-01-01","2020-12-31"
"2342658","32103015","2502","2019-01-01","2020-12-31"
"2342659","32103020","2502","2019-01-01","2020-12-31"
"2342660","32103025","2502","2019-01-01","2020-12-31"
"2342661","32103030","2502","2019-01-01","2020-12-31"
"2342662","32103035","2502","2019-01-01","2020-12-31"
"2342663","32103040","2502","2019-01-01","2020-12-31"
"2342664","32103045","2502","2019-01-01","2020-12-31"
"2342665","32103050","2502","2019-01-01","2020-12-31"
"2342666","32105180","2502","2019-01-01","2020-12-31"
"2342667","32105190","2502","2019-01-01","2020-12-31"
"2342668","32105200","3404","2019-01-01","2020-12-31"
"2342669","32105210","3404","2019-01-01","2020-12-31"
"2342670","32105220","3404","2019-01-01","2020-12-31"
"2342671","32105230","3404","2019-01-01","2020-12-31"
"2342672","32105240","3404","2019-01-01","2020-12-31"
"2342673","32129990","2502","2019-01-01","2020-12-31"
"2342674","32130000","2502","2019-01-01","2020-12-31"
"2342675","32130010","2502","2019-01-01","2020-12-31"
"2342676","32130020","2502","2019-01-01","2020-12-31"
"2342677","32130040","2502","2019-01-01","2020-12-31"
"2342678","32130060","2502","2019-01-01","2020-12-31"
"2342679","32130065","2502","2019-01-01","2020-12-31"
"2342680","32130070","2502","2019-01-01","2020-12-31"
"2342681","32130080","2502","2019-01-01","2020-12-31"
"2342682","32130100","2502","2019-01-01","2020-12-31"
"2342683","32130110","2502","2019-01-01","2020-12-31"
"2342684","32130120","2502","2019-01-01","2020-12-31"
"2342685","32130140","2502","2019-01-01","2020-12-31"
"2342686","32130160","2502","2019-01-01","2020-12-31"
"2342687","32130170","2502","2019-01-01","2020-12-31"
"2342688","32130190","2502","2019-01-01","2020-12-31"
"2342689","32130200","2502","2019-01-01","2020-12-31"
"2342690","32130210","2502","2019-01-01","2020-12-31"
"2342691","32130220","2502","2019-01-01","2020-12-31"
"2342692","32130240","2502","2019-01-01","2020-12-31"
"2342693","32130260","2502","2019-01-01","2020-12-31"
"2342694","32130265","2502","2019-01-01","2020-12-31"
"2342695","32130270","2502","2019-01-01","2020-12-31"
"2342696","32130290","2502","2019-01-01","2020-12-31"
"2342697","32130300","2502","2019-01-01","2020-12-31"
"2342698","32130310","2502","2019-01-01","2020-12-31"
"2342699","32130320","2502","2019-01-01","2020-12-31"
"2342700","32130340","2502","2019-01-01","2020-12-31"
"2342701","32130360","2502","2019-01-01","2020-12-31"
"2342702","32130365","2502","2019-01-01","2020-12-31"
"2342703","32130370","2502","2019-01-01","2020-12-31"
"2342704","32130400","2502","2019-01-01","2020-12-31"
"2342705","32130410","2502","2019-01-01","2020-12-31"
"2342706","32130420","2502","2019-01-01","2020-12-31"
"2342707","32130430","2502","2019-01-01","2020-12-31"
"2342708","32130440","2502","2019-01-01","2020-12-31"
"2342709","32130450","2502","2019-01-01","2020-12-31"
"2342710","32130460","2502","2019-01-01","2020-12-31"
"2342711","32130470","2502","2019-01-01","2020-12-31"
"2342712","32130480","2502","2019-01-01","2020-12-31"
"2342713","32130490","2502","2019-01-01","2020-12-31"
"2342714","32130500","2502","2019-01-01","2020-12-31"
"2342715","32130510","2502","2019-01-01","2020-12-31"
"2342716","32130600","2502","2019-01-01","2020-12-31"
"2342717","32130610","2502","2019-01-01","2020-12-31"
"2342718","32130620","2502","2019-01-01","2020-12-31"
"2342719","32130630","2502","2019-01-01","2020-12-31"
"2342720","32130640","2502","2019-01-01","2020-12-31"
"2342721","32130650","2502","2019-01-01","2020-12-31"
"2342722","32130660","2502","2019-01-01","2020-12-31"
"2342723","32130670","2502","2019-01-01","2020-12-31"
"2342724","32130680","2502","2019-01-01","2020-12-31"
"2342725","32130690","2502","2019-01-01","2020-12-31"
"2342726","32130700","2502","2019-01-01","2020-12-31"
"2342727","32130710","2502","2019-01-01","2020-12-31"
"2342728","32130800","2502","2019-01-01","2020-12-31"
"2342729","32130810","2502","2019-01-01","2020-12-31"
"2342730","32130820","2502","2019-01-01","2020-12-31"
"2342731","32130830","2502","2019-01-01","2020-12-31"
"2342732","32130840","2502","2019-01-01","2020-12-31"
"2342733","32130850","2502","2019-01-01","2020-12-31"
"2342734","32130860","2502","2019-01-01","2020-12-31"
"2342735","32130870","2502","2019-01-01","2020-12-31"
"2342736","32130880","2502","2019-01-01","2020-12-31"
"2342737","32130890","2502","2019-01-01","2020-12-31"
"2342738","32130900","2502","2019-01-01","2020-12-31"
"2342739","32130910","2502","2019-01-01","2020-12-31"
"2342740","32131000","2502","2019-01-01","2020-12-31"
"2342741","32131010","2502","2019-01-01","2020-12-31"
"2342742","32131020","2502","2019-01-01","2020-12-31"
"2342743","32131030","2502","2019-01-01","2020-12-31"
"2342744","32131040","2502","2019-01-01","2020-12-31"
"2342745","32131050","2502","2019-01-01","2020-12-31"
"2342746","32131060","2502","2019-01-01","2020-12-31"
"2342747","32131070","2502","2019-01-01","2020-12-31"
"2342748","32131080","2502","2019-01-01","2020-12-31"
"2342749","32131090","2502","2019-01-01","2020-12-31"
"2342750","32131100","2502","2019-01-01","2020-12-31"
"2342751","32131110","2502","2019-01-01","2020-12-31"
"2342752","32131200","2502","2019-01-01","2020-12-31"
"2342753","32131210","2502","2019-01-01","2020-12-31"
"2342754","32131220","2502","2019-01-01","2020-12-31"
"2342755","32203010","3706","2019-01-01","2020-12-31"
"2342756","32203020","3706","2019-01-01","2020-12-31"
"2342757","32300100","3802","2019-01-01","2020-12-31"
"2342758","32400055","2502","2019-01-01","2020-12-31"
"2342759","32400060","2502","2019-01-01","2020-12-31"
"2342760","32400065","2502","2019-01-01","2020-12-31"
"2342761","32400070","2502","2019-01-01","2020-12-31"
"2342762","32400075","2502","2019-01-01","2020-12-31"
"2342763","32400078","2502","2019-01-01","2020-12-31"
"2342764","32400080","2502","2019-01-01","2020-12-31"
"2342765","32400100","2502","2019-01-01","2020-12-31"
"2342766","32400200","2502","2019-01-01","2020-12-31"
"2342767","32400300","2502","2019-01-01","2020-12-31"
"2342768","32400400","2502","2019-01-01","2020-12-31"
"2342769","32400500","2502","2019-01-01","2020-12-31"
"2342770","32400600","2502","2019-01-01","2020-12-31"
"2342771","32400700","2502","2019-01-01","2020-12-31"
"2342772","32401000","5804","2019-01-01","2020-12-31"
"2342773","33001010","2502","2019-01-01","2020-12-31"
"2342774","33001050","2502","2019-01-01","2020-12-31"
"2342775","33401000","2502","2019-01-01","2020-12-31"
"2342776","33401100","2502","2019-01-01","2020-12-31"
"2342777","33401200","2502","2019-01-01","2020-12-31"
"2342778","33401300","2502","2019-01-01","2020-12-31"
"2342779","33401400","2502","2019-01-01","2020-12-31"
"2342780","33401500","2502","2019-01-01","2020-12-31"
"2342781","33401600","2502","2019-01-01","2020-12-31"
"2342782","34001100","3706","2019-01-01","2020-12-31"
"2342783","34001110","3706","2019-01-01","2020-12-31"
"2342784","34001120","3706","2019-01-01","2020-12-31"
"2342785","34001130","3706","2019-01-01","2020-12-31"
"2342786","34001200","3706","2019-01-01","2020-12-31"
"2342787","34001210","3706","2019-01-01","2020-12-31"
"2342788","34001220","3706","2019-01-01","2020-12-31"
"2342789","34001230","3706","2019-01-01","2020-12-31"
"2342790","34001300","3706","2019-01-01","2020-12-31"
"2342791","34001310","3706","2019-01-01","2020-12-31"
"2342792","34001320","3706","2019-01-01","2020-12-31"
"2342793","34001330","3706","2019-01-01","2020-12-31"
